reviewId,review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,company,year,rating,clean_review,clean_review_len
gp:AOqpTOGipT_NWIP8Atga2sE2cUKqBRm4vvKdr5hRT8juC_vZn7tU9M2oyC6nJxLSgyzt6yI-XSHZX0hI9jmYofw,Unable to link policy...,1,0,,2019-10-14 00:13:07,"Hi Raju Sony, We are sorry for the inconvenience caused. 

We have fixed the issue but still, if you face some issue, we request you to write them to us on ""contactsupport@hdfcergo.com"" with your contact details so that we can provide a seamless experience to you in future.   

Take it easy! :)",2019-10-14 11:43:15,com.pms.activity,hdfc_ergo,2019,1,unable link policy,3
gp:AOqpTOGBz-UzlpsgHkghcikBUp2YMieEfIXCWy0q-o7AxQqkJpCh-u3T1ohUnSH6ZiHJVhDOBs2N-pv9i9vtkQ,When it was utmost needed have got the consultation done with doc. As adviced things got under control. Appreciate the support extended.,5,0,2.0.32,2021-05-28 16:59:49,"Dear Jibu, Thank you so much for your valuable feedback.",2021-05-28 17:17:46,icici.lombard.ghi,icici_lombard,2021,0,utmost need get consultation doc adviced thing get control appreciate support extend,12
gp:AOqpTOH3Ykxvfj_TIWo-W8OeEBiwyMrUbW5K3e80X3hVnW9ww85hvBYqA5sz3T0NZ-6IgBQdKBxBq_6MXBMEzb4,"Tried many times , but coundnot link my policies..",1,0,5.4,2019-09-23 13:30:19,"Hi Alok Pandey, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2019-09-24 15:02:12,com.pms.activity,hdfc_ergo,2019,1,try many time coundnot link policy,6
gp:AOqpTOFbKa9BOZhAIhidd7WyasmyI3O__ZvZs73KwVSB_t6x7G0kxrAIjcpQIZCPCgjnTaueWh0Anrpc4fR21fk,Unable to initiate health check up claim after registration. Infact there is no option to go further to submit bills and documents. Managent should look into it immediately. In one word app is not still user friendly.,1,1,7.12,2021-07-27 12:17:41,"Hi Manik Ghose, We deeply regret this unpleasant experience you have. However, going forward rest assured that this won't repeat.

Hence, We request you to write your concern to us at ""contactsupport@hdfcergo.com"". Our team will be happy to assist you.

Take it easy! :)",2021-07-28 10:10:27,com.pms.activity,hdfc_ergo,2021,1,unable initiate health check claim registration infact no option go far submit bill document managent look immediately one word app not still user friendly,24
gp:AOqpTOH5gg1NwWG9H8v4K_ehRwFjEWv0Ylz2xXaFdR6IrnmMzYmT9AN5PFLP-Kj2KOP40TKVxVUd-zK1WJ3nIA,OTP is not received.. hence please don't install. Many ppl have informed issue earlier but still issue persists.. waste of time,1,0,2.0.10,2020-12-02 09:18:59,"Dear Deepak, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-12-02 21:17:20,icici.lombard.ghi,icici_lombard,2020,1,otp not receive hence please not install many ppl inform issue early still issue persist waste time,17
gp:AOqpTOEvnTZdfwgHn3CF_KiqrqHSUIv82A6gXufka_CqjomM8OAK2z7u6oH09JdsvDEJ8_lsVO7DKtiYs5ZsLFw,Suddenly it shows claim registration is pending and there is a active claim for my car. But I did not raise any claim. Also raised a complaint through mail to address this. Otherwise it's a great app to have and your services are excellent.,5,0,,2020-11-16 11:28:25,"Hey, Thank you for appreciating. We request you to write to us at agastya@acko.com regarding your concern and our team will assist further. Regards, Team ACKO",2020-11-17 09:37:46,com.acko.android,acko,2020,0,suddenly show claim registration pende active claim car not raise claim also raise complaint mail address otherwise app service,19
gp:AOqpTOEEF6hwUGMupYzVFmRiEpF-1xwv-CpNuqxk3aUYvvrnusE0mG4kHaz5ICq3hFdxlBM_OYFfhEtq2L9jFg,I am in US and not able to get the OTP. does the app not work outside India. should people staying away not pick up ICICI policies. IT is even worse now. OTP not recd. Is this how u guys make an app and correct based on feedback. Learn from HDFC. I have contacts there in case u need help let me know.,1,0,2.0.37,2021-07-19 22:16:37,"Dear Sanjiv, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!
",2021-07-20 19:32:20,icici.lombard.ghi,icici_lombard,2021,1,not able get otp app not work outside india people stay away not pick policy even otp not recd u guy make app correct base feedback learn contact case u need help let know,34
gp:AOqpTOE3LtoB9AofkGnCf2gGmqu1dME-QK4xFgIv9A96XcJbCo4y-vhzceVu0c1CHubihezjIp_TznreQwQXPTk,Very happy with the services... linked all my policies with HDFC ergo,5,0,6.6,2020-06-25 13:22:25,"Hi Divya Rajpurohit, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors. Take it easy! :)",2020-06-26 10:38:36,com.pms.activity,hdfc_ergo,2020,0,happy service link policy,4
gp:AOqpTOHKh_2Pr7Fmf4nlwNk34V0ojGHxtxj1hl4ICuY5RyQsyxbZ09JHrtLrRxIG1-qqmPa7MVMzAoL6WwtAstg,Its say your device is rooted you cant use this app My device is not rooted,1,0,7.11,2021-07-20 10:37:56,"Hi Shatru Valecha, Please accept our apology for the discomfort. We need more information so that we can effectively work on it.

Please email us at ""contactsupport@hdfcergo.com"" along with your contact details, and we'll reach out to you.

Take it easy! :)",2021-07-20 11:07:01,com.pms.activity,hdfc_ergo,2021,1,say device root ca nt use app device not root,10
gp:AOqpTOGvhojSItdB-PSLZ79Qj2JNJUitZRERj8FISfLL2d72SfvAcvgYhntfq5Ugx7nIycppP69arZA1OfSH9Q,Thanks for the gide I'm satisfied.your gidness,4,0,2.0.17,2021-01-28 13:02:09,"Dear Sunil, Thank you so much for your valuable feedback.",2021-01-28 19:37:37,icici.lombard.ghi,icici_lombard,2021,0,thank gide satisfiedyour gidness,4
gp:AOqpTOF8ynI5PK_-DrgZAghWEDshgeI_S6aMGCi74AoB8MYGQtaOjq-HkJ_eMb5LYhapybQm1JTmIUgXTFkBxA,Worst experience making fool....No zero debt but taken money for it...,1,0,5.3,2020-10-10 20:05:01,,,com.ba.cp.controller,bajaj_allianz,2020,1,experience make foolno zero debt take money,7
gp:AOqpTOH1K5DyXEME6jIeIaDEiqit3QPpvM2WEmaW08RbfXApYPA6jlQ4VDL1_EyRdWP7PN5Lwy6KorK07wohQS0,"Chor company hai, claim settlement mey 6 month se processing hi hai",1,0,3.2.9,2021-08-03 10:40:08,"Ham bilkul nahi chahtein ke aap aisa sochein, Santosh. Please apne concern ke baareme apne contact number ke saath hamein hello@acko.com par mail kijiye taaki hamari team aapki help kar sakein.",2021-08-03 10:34:23,com.acko.android,acko,2021,1,chor company hai claim settlement mey month se process hi hai,11
gp:AOqpTOHDoQNIkxjXs2bbPmi4Xm1ZcdQJnzjPF-N5P3oOomA493j5CyMcg_TRTLA5GlnBF-GaYD5C2rVcx84eMpk,Your session is not exist..pls login again.. facing this issue,1,0,7.9,2021-04-21 17:06:36,,,com.pms.activity,hdfc_ergo,2021,1,session not existpls login face issue,6
gp:AOqpTOHmnl2reygFPcIQP4fvfx-bGozckAbU7WQ6gW5b6VlPQqHPTI-gFgT4TIa5GnLn-4nY-hROZqEwDaQk5w,BEST in the business. I don't write reviews mostly. But this app deserves an praise. My covid claim reimbursement made within 5 days. And without any hassle or any physical submission - all done through app. I was bit suspicious by looking at reviews to go for online claim procedure. But lockdown in Maharashtra haven't left any choice. And it was awesome experience. Thank you BAGIC. Gratitude.,5,8,14.8,2021-05-27 16:35:35,,,com.ba.cp.controller,bajaj_allianz,2021,0,business not write review mostly app deserve praise covid claim reimbursement make within day without hassle physical submission app bit suspicious look review go online claim procedure lockdown maharashtra not leave choice awesome experience thank bagic gratitude,37
gp:AOqpTOEKMPBYlEjCCmtev9jh2au_ECTP0ntS4CBTvaogO_z7wnGRALHsmzsIh0ECz5UqXnligyhhAM62VD6579w,Nominal and inspection done as per scheduled and approved quickly.. IDV value is High compared to others .. and got a good offer..,5,0,2.1.4,2020-10-05 14:50:27,"Hey Muthu, Thank you for the 5-star rating and for appreciating our service! Regards, Team ACKO",2020-10-05 15:20:10,com.acko.android,acko,2020,0,nominal inspection per schedule approve quickly idv value high compare get offer,12
gp:AOqpTOGJZanUNyxZKqKqUs0hLMt2oEGXbACrUS5dDbBEdFFI_DJPKBHLuIVmYvz3lN-U5Ki1e7LclA1OwLSVgg,This app is full of bugs. I can't see my claim registered via phone banking.,1,0,2.0.17,2021-02-02 07:51:47,"Dear Swarup, we apologize for the inconvenience you had to face. We request you to share your claim number along with contact details at iltakecare@icicilombard.com. Our team will look into the matter. Thanks!

",2021-02-05 15:46:34,icici.lombard.ghi,icici_lombard,2021,1,app full bug not see claim register via phone banking,10
gp:AOqpTOEGGXgw_-JAhYuO0ko_ag6KGjEtBUG92Yc9QhYuSljPzMAO_yTOPtO3ecJmsMyqglJcmya8TCTMX3-gSg,Real times value.,4,0,4.8,2019-11-05 14:23:59,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2019-11-06 08:33:47,com.ba.cp.controller,bajaj_allianz,2019,0,real time value,3
gp:AOqpTOFbQtG8x9FLInQ7d6xkuOR1NCPISFymUOVBGicTtmhmK_bCwzc_16pEGyURQtcoF4y5BhaxiWx1jjo1JQ,4 month se ghuma rahe hai fas gaye ye company ki policy leke . Wait for 2 day wait for 4 day. Sun sun ke kaan pak gaye hai,1,0,2.0.39,2021-07-31 15:05:43,"Dear Praneet, we apologize for the inconvenience you had to face. We request you to share your claim number or policy number along with contact details at iltakecare@icicilombard.com. Our team will look into the matter. Thanks!",2021-07-13 19:17:39,icici.lombard.ghi,icici_lombard,2021,1,month se ghuma rahe hai fas gaye ye company ki policy leke wait day wait day sun sun ke kaan pak gaye hai,23
gp:AOqpTOEzSNnoT9MVFsQJmV2tG9uIlH_MZRzbHIN7icVkm7K6tMWCvJggQlYPX0-BL4qjBJdx1yP2Zo8zE5pagz8,Useless app shows nothing. Whenever I try to fetch any data it says data not available.,1,0,7.4,2021-02-08 14:21:02,,,com.pms.activity,hdfc_ergo,2021,1,useless app show nothing whenever try fetch datum say datum not available,12
gp:AOqpTOHvv2YUHl6SoAJxy_1FXbDfDjSVraLjO63mUbstMzDHuWLCGDcug4_qF0eVXbR8YC6_o8d5VoeMEYG8Ehg,"Post update, not able to login. Takes me to login with mobile number, waits for OTP which never arrive and even regeterate OTP does not work. Double chekced by profile on the website, and correct mobile number is there. So some serious flawas with the app.",1,1,7.1,2020-11-30 14:13:07,"Hi Prashant Shandilya, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2020-12-01 10:12:55,com.pms.activity,hdfc_ergo,2020,1,post update not able login take login mobile number wait otp never arrive even regeterate otp not work double chekce profile website correct mobile number serious flawa app,28
gp:AOqpTOGNzZDZfRIRfqYFGem-WoNDePVgS80XwzcaJcZ33udFyO8gmApPl6p5l81PTB_OmSQ_a7nvRt61PIOfXJQ,Always getting technical error pop up and try again screen. App is buggy,1,0,7.10,2021-05-21 15:50:10,"Hi Tushar Sarde, We are sorry for the inconvenience caused.
Please share the issue faced by you at ""contactsupport@hdfcergo.com"" along with you're registered contact details. We will fix it and update you.

Take it easy! :)",2021-05-24 13:07:40,com.pms.activity,hdfc_ergo,2021,1,always get technical error pop try screen app buggy,9
gp:AOqpTOEdbV4iU3mHydloPzJwozPn3SdK6iu0D6z1sg0UjjnmBiEaC7UED3-39kLzfLYQiqFNaguvVKNAUiLOpPo,Love ACKO for following. 1. DAMM Cheap Insurance Policy. 2. 100% paper less & lightning speed car claim settlement. 3. They settle my Honda city car accident claim in less then 24 hrs & also they gave u option either to go in Company garage & can choose any local garage as per my choice. 4. Payment settled in my accounts.. Truly the WOW insurance😀,5,0,,2020-03-16 15:12:22,"Hi Samrat, Thanks for your positive feedback. Please help us by reviewing on FB - http://bit.ly/ackoplaystorerating Regards, Team Acko",2020-03-16 16:16:55,com.acko.android,acko,2020,0,love follow damm cheap policy paper less lightning speed car claim settlement settle honda city car accident claim less hrs also give u option either go company garage choose local garage per choice payment settle account truly wow grin face,40
gp:AOqpTOHGLo0WxKJDHwhhfKXGl9MzQTZJhvgP6HSArMfgEmdCIiBcDwieyPYXsdP2u-ljV28XQwyL8fDtiqGOq_8,The app wouldn't link my policy to health goals and I cannot go any further without that happening. Wish you stopped promoting your app and spent some of that money making the app actually work. Its useless and disappointing.,1,0,,2021-05-03 22:12:55,"Hi Sushant Nailwal, We are sorry for the inconvenience caused.
Please share the issue faced by you at ""contactsupport@hdfcergo.com"" along with you're registered contact details. We will fix it and update you.

Take it easy! :)",2021-05-04 14:16:32,com.pms.activity,hdfc_ergo,2021,1,app would not link policy health goal not go far without happen wish stop promote app spend money make app actually work useless disappointing,24
gp:AOqpTOHlvHRRzCSqhQB0yJ5adnYLhALfb15R-q0_8-cp1Wf5ofDiyjE7osRP-nQ2fcUWa3fd8v1-rv8ngEkNwg,Cant login with Valid Otp worst app please remove it from playstore or outsource a different vendor to build s new App,1,0,2.0.17,2021-01-30 20:12:58,"Dear Prasun, We apologise for the unpleasant experience. Request you to share your mobile number on iltakecare@icicilombard.com so that we can help resolve the issue.",2021-02-02 17:25:03,icici.lombard.ghi,icici_lombard,2021,1,ca nt login valid otp app please remove playstore outsource different vendor build new app,15
gp:AOqpTOHAeaqjfJmxTlO9GG4kcDdhkqsg5ykQpNwfwS75YYiM-rBM7EsGnkYAzS1D5g0IOXTWbCHOY0EYyOyPnw,I am trying to log in but every time it show our mobile app is under maintenance. very poor service,1,0,,2019-05-13 07:11:19,Thanks for your feedback. We’d like to know the details of the problem you mentioned. Please send the details or screenshot to mobile.support@bajajallianz.co.in.,2019-05-20 08:45:37,com.ba.cp.controller,bajaj_allianz,2019,1,try log every time show mobile app maintenance poor service,10
gp:AOqpTOE4Ge6AiWC-0CEUvV8qmUFLQK0XkE9p6G5W9oo8uRMLpAoI0sX8EAimNEt3wBFSP1-0f3716ejRC80-jFw,"App is not been properly buit, it always keeps loading. Don't understand how will people use it in emergency and claim when it us required. I killed 4 times and restarted app, still application is not working",1,56,3.1.3,2021-05-13 11:45:47,"There is nothing to worry about now, Mohit. Our team has rectified the issues and you can use the app by downloading the latest version of the same.",2021-07-14 17:36:29,com.acko.android,acko,2021,1,app not properly buit always keep load not understand people use emergency claim require kill time restart app still app not work,22
gp:AOqpTOGYocg2ss51ezYxBpylt639RksaMqxFI9tAD517igi4lxs7pjuygAghmUIbm_V3TlZwjq1CNS6kCZ617tQ,BEST ONLINE AND MULTI OPPORTUNITY IN ONE APP ☺️🙏,5,0,7.1,2020-11-04 23:57:38,"Hi Manish Kanvat, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors. Take it easy! :)",2020-11-12 10:15:31,com.pms.activity,hdfc_ergo,2020,0,online multi opportunity one app smile face fold hand,9
gp:AOqpTOE6P5e-KIr4rs8qmI3GiN4Cl0UKpMfcxaLakAqV_sSN1W5NpEpI4O4TDVCt1u2uDeIoXvxeuIjVWkP3f_o,Worst app. Have you tested this app.,1,0,7.7,2021-03-20 23:53:29,,,com.pms.activity,hdfc_ergo,2021,1,app test app,3
gp:AOqpTOEJZStui0VzprTsx-Bs0QX_Wy9ViY9_VByYoDtSpXZSKVrA3axUeFEpI_O_qmFhEcwSRUD5upjivrSQOw,"No physical card, not laptop, no manual work... Its handy and efficient... Most of in emergency.. all we have mobil with us and app benefited to day to day routine...",5,0,1.0.44,2020-08-12 19:56:23,"Dear Dr Ganesh Aher, thanks for your feedback and we value your appreciation.",2020-08-13 19:11:16,icici.lombard.ghi,icici_lombard,2020,0,no physical card not laptop no manual work handy efficient emergency mobil app benefit day day routine,17
gp:AOqpTOH2XXgreWvaYLhSGq3Jaf38D0g9jIb46zB_noHsxm9z-fSQyiL0c6IdVBIS6YSqudEEbw5EVrm-KX2Af7Y,"Doing , good job please keep it up guys .",5,0,2.1.4,2020-11-17 12:28:54,"Hey Rishabh, Thank you for your kind words of motivation. We appreciate the same! Regards, Team ACKO",2020-11-17 12:54:04,com.acko.android,acko,2020,0,job please keep guy,4
gp:AOqpTOHAecqAQ21ldVFkp30h16JNXsqyKB53OsE5kM09vpkfwX5WZisemkI-FohZoOwEp8aurrFbgYPtpufWYg,it's a good insurance company and my claims settled within 15 days,5,0,14.1,2021-04-25 10:14:22,,,com.ba.cp.controller,bajaj_allianz,2021,0,company claim settle within day,5
gp:AOqpTOE_2USUpsST55V76RgrM-Jsg_bYKFl8zMtFcHPLRB6Bex8oCWJbhtNGLllG9_YpwYxPHgGNzqG-pdhkVw,I couldn't upload PDF document for claim submission. It accessing only image files from my device.,2,0,,2021-05-29 09:19:50,"Dear Prakash, we apologize for the inconvenience you had to face. Please upload the document within the specified limit of 10MB. Please connect with us at iltakecare@icicilombard.com for any other issues. Our team will look into the matter. Thanks!",2021-05-29 19:51:05,icici.lombard.ghi,icici_lombard,2021,1,could not upload pdf document claim submission access image file device,11
gp:AOqpTOFD1ASM7u7Jc6UO-cJSM-MCHw5UTuB2yQ1uJx40v4HMQ0kIYIBWJpo6JU1Fu7Lm-2al0_fKeg-iP_Ae--g,It's a first time I'm using app to purchase a bike insurance..it's so fast ..thanks Avlo👍,5,0,2.1.10,2020-12-27 15:16:33,"Hello Rajan,

We are glad to have you as a part of our ever-growing ACKO family. Thank you for this perfect rating!

Regards,
Team ACKO",2020-12-27 15:25:55,com.acko.android,acko,2020,0,first time use app purchase bike insuranceit fast thank avlo thumb,11
